,nome_munic,codigo_ibge,data_inicio_sintomas,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos
0,Sud Mennucci,3552304,2020-02-21T00:00:00Z,1,0,,
1,Sud Mennucci,3552304,2020-02-22T00:00:00Z,0,0,,
2,Sud Mennucci,3552304,2020-02-23T00:00:00Z,0,0,,
3,Sud Mennucci,3552304,2020-02-24T00:00:00Z,0,0,,
4,Sud Mennucci,3552304,2020-02-25T00:00:00Z,0,0,,
5,Sud Mennucci,3552304,2020-02-26T00:00:00Z,0,0,,
6,Sud Mennucci,3552304,2020-02-27T00:00:00Z,0,0,0.14285714285714285,0.0
7,Sud Mennucci,3552304,2020-02-28T00:00:00Z,0,0,0.0,0.0
8,Sud Mennucci,3552304,2020-02-29T00:00:00Z,0,0,0.0,0.0
9,Sud Mennucci,3552304,2020-03-01T00:00:00Z,0,0,0.0,0.0
10,Sud Mennucci,3552304,2020-03-02T00:00:00Z,0,0,0.0,0.0
11,Sud Mennucci,3552304,2020-03-03T00:00:00Z,0,0,0.0,0.0
12,Sud Mennucci,3552304,2020-03-04T00:00:00Z,0,0,0.0,0.0
13,Sud Mennucci,3552304,2020-03-05T00:00:00Z,0,0,0.0,0.0
14,Sud Mennucci,3552304,2020-03-06T00:00:00Z,0,0,0.0,0.0
15,Sud Mennucci,3552304,2020-03-07T00:00:00Z,0,0,0.0,0.0
16,Sud Mennucci,3552304,2020-03-08T00:00:00Z,0,0,0.0,0.0
17,Sud Mennucci,3552304,2020-03-09T00:00:00Z,0,0,0.0,0.0
18,Sud Mennucci,3552304,2020-03-10T00:00:00Z,0,0,0.0,0.0
19,Sud Mennucci,3552304,2020-03-11T00:00:00Z,0,0,0.0,0.0
20,Sud Mennucci,3552304,2020-03-12T00:00:00Z,0,0,0.0,0.0
21,Sud Mennucci,3552304,2020-03-13T00:00:00Z,0,0,0.0,0.0
22,Sud Mennucci,3552304,2020-03-14T00:00:00Z,0,0,0.0,0.0
23,Sud Mennucci,3552304,2020-03-15T00:00:00Z,0,0,0.0,0.0
24,Sud Mennucci,3552304,2020-03-16T00:00:00Z,0,0,0.0,0.0
25,Sud Mennucci,3552304,2020-03-17T00:00:00Z,0,0,0.0,0.0
26,Sud Mennucci,3552304,2020-03-18T00:00:00Z,0,0,0.0,0.0
27,Sud Mennucci,3552304,2020-03-19T00:00:00Z,0,0,0.0,0.0
28,Sud Mennucci,3552304,2020-03-20T00:00:00Z,0,0,0.0,0.0
29,Sud Mennucci,3552304,2020-03-21T00:00:00Z,0,0,0.0,0.0
30,Sud Mennucci,3552304,2020-03-22T00:00:00Z,0,0,0.0,0.0
31,Sud Mennucci,3552304,2020-03-23T00:00:00Z,0,0,0.0,0.0
32,Sud Mennucci,3552304,2020-03-24T00:00:00Z,0,0,0.0,0.0
33,Sud Mennucci,3552304,2020-03-25T00:00:00Z,0,0,0.0,0.0
34,Sud Mennucci,3552304,2020-03-26T00:00:00Z,0,0,0.0,0.0
35,Sud Mennucci,3552304,2020-03-27T00:00:00Z,0,0,0.0,0.0
36,Sud Mennucci,3552304,2020-03-28T00:00:00Z,0,0,0.0,0.0
37,Sud Mennucci,3552304,2020-03-29T00:00:00Z,0,0,0.0,0.0
