,nome_munic,codigo_ibge,data_inicio_sintomas,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos
0,Salto,3545209,2020-02-12T00:00:00Z,1,0,,
1,Salto,3545209,2020-02-13T00:00:00Z,0,0,,
2,Salto,3545209,2020-02-14T00:00:00Z,0,0,,
3,Salto,3545209,2020-02-15T00:00:00Z,0,0,,
4,Salto,3545209,2020-02-16T00:00:00Z,0,0,,
5,Salto,3545209,2020-02-17T00:00:00Z,0,0,,
6,Salto,3545209,2020-02-18T00:00:00Z,0,0,0.14285714285714285,0.0
7,Salto,3545209,2020-02-19T00:00:00Z,0,0,0.0,0.0
8,Salto,3545209,2020-02-20T00:00:00Z,0,0,0.0,0.0
9,Salto,3545209,2020-02-21T00:00:00Z,0,0,0.0,0.0
10,Salto,3545209,2020-02-22T00:00:00Z,0,0,0.0,0.0
11,Salto,3545209,2020-02-23T00:00:00Z,0,0,0.0,0.0
12,Salto,3545209,2020-02-24T00:00:00Z,0,0,0.0,0.0
13,Salto,3545209,2020-02-25T00:00:00Z,0,0,0.0,0.0
14,Salto,3545209,2020-02-26T00:00:00Z,0,0,0.0,0.0
15,Salto,3545209,2020-02-27T00:00:00Z,0,0,0.0,0.0
16,Salto,3545209,2020-02-28T00:00:00Z,2,0,0.2857142857142857,0.0
17,Salto,3545209,2020-02-29T00:00:00Z,1,0,0.42857142857142855,0.0
18,Salto,3545209,2020-03-01T00:00:00Z,0,0,0.42857142857142855,0.0
19,Salto,3545209,2020-03-02T00:00:00Z,0,0,0.42857142857142855,0.0
20,Salto,3545209,2020-03-03T00:00:00Z,0,0,0.42857142857142855,0.0
21,Salto,3545209,2020-03-04T00:00:00Z,0,0,0.42857142857142855,0.0
22,Salto,3545209,2020-03-05T00:00:00Z,0,0,0.42857142857142855,0.0
23,Salto,3545209,2020-03-06T00:00:00Z,0,0,0.14285714285714285,0.0
24,Salto,3545209,2020-03-07T00:00:00Z,0,0,0.0,0.0
25,Salto,3545209,2020-03-08T00:00:00Z,0,0,0.0,0.0
26,Salto,3545209,2020-03-09T00:00:00Z,0,0,0.0,0.0
27,Salto,3545209,2020-03-10T00:00:00Z,2,0,0.2857142857142857,0.0
28,Salto,3545209,2020-03-11T00:00:00Z,1,0,0.42857142857142855,0.0
29,Salto,3545209,2020-03-12T00:00:00Z,0,0,0.42857142857142855,0.0
30,Salto,3545209,2020-03-13T00:00:00Z,0,0,0.42857142857142855,0.0
31,Salto,3545209,2020-03-14T00:00:00Z,0,0,0.42857142857142855,0.0
32,Salto,3545209,2020-03-15T00:00:00Z,0,0,0.42857142857142855,0.0
33,Salto,3545209,2020-03-16T00:00:00Z,2,0,0.7142857142857143,0.0
34,Salto,3545209,2020-03-17T00:00:00Z,1,0,0.5714285714285714,0.0
35,Salto,3545209,2020-03-18T00:00:00Z,0,0,0.42857142857142855,0.0
36,Salto,3545209,2020-03-19T00:00:00Z,1,0,0.5714285714285714,0.0
37,Salto,3545209,2020-03-20T00:00:00Z,0,0,0.5714285714285714,0.0
38,Salto,3545209,2020-03-21T00:00:00Z,2,0,0.8571428571428571,0.0
39,Salto,3545209,2020-03-22T00:00:00Z,1,0,1.0,0.0
40,Salto,3545209,2020-03-23T00:00:00Z,0,0,0.7142857142857143,0.0
41,Salto,3545209,2020-03-24T00:00:00Z,0,0,0.5714285714285714,0.0
42,Salto,3545209,2020-03-25T00:00:00Z,1,0,0.7142857142857143,0.0
43,Salto,3545209,2020-03-26T00:00:00Z,1,0,0.7142857142857143,0.0
44,Salto,3545209,2020-03-27T00:00:00Z,1,0,0.8571428571428571,0.0
45,Salto,3545209,2020-03-28T00:00:00Z,0,0,0.5714285714285714,0.0
46,Salto,3545209,2020-03-29T00:00:00Z,1,0,0.5714285714285714,0.0
47,Salto,3545209,2020-03-30T00:00:00Z,1,0,0.7142857142857143,0.0
48,Salto,3545209,2020-03-31T00:00:00Z,1,0,0.8571428571428571,0.0
49,Salto,3545209,2020-04-01T00:00:00Z,2,0,1.0,0.0
50,Salto,3545209,2020-04-02T00:00:00Z,0,0,0.8571428571428571,0.0
51,Salto,3545209,2020-04-03T00:00:00Z,1,0,0.8571428571428571,0.0
52,Salto,3545209,2020-04-04T00:00:00Z,0,0,0.8571428571428571,0.0
53,Salto,3545209,2020-04-05T00:00:00Z,0,0,0.7142857142857143,0.0
54,Salto,3545209,2020-04-06T00:00:00Z,0,0,0.5714285714285714,0.0
55,Salto,3545209,2020-04-07T00:00:00Z,0,0,0.42857142857142855,0.0
56,Salto,3545209,2020-04-08T00:00:00Z,0,0,0.14285714285714285,0.0
57,Salto,3545209,2020-04-09T00:00:00Z,0,0,0.14285714285714285,0.0
58,Salto,3545209,2020-04-10T00:00:00Z,2,0,0.2857142857142857,0.0
59,Salto,3545209,2020-04-11T00:00:00Z,1,0,0.42857142857142855,0.0
60,Salto,3545209,2020-04-12T00:00:00Z,0,0,0.42857142857142855,0.0
61,Salto,3545209,2020-04-13T00:00:00Z,1,0,0.5714285714285714,0.0
62,Salto,3545209,2020-04-14T00:00:00Z,0,0,0.5714285714285714,0.0
63,Salto,3545209,2020-04-15T00:00:00Z,1,0,0.7142857142857143,0.0
64,Salto,3545209,2020-04-16T00:00:00Z,0,0,0.7142857142857143,0.0
65,Salto,3545209,2020-04-17T00:00:00Z,1,0,0.5714285714285714,0.0
66,Salto,3545209,2020-04-18T00:00:00Z,1,1,0.5714285714285714,0.14285714285714285
67,Salto,3545209,2020-04-19T00:00:00Z,0,0,0.5714285714285714,0.14285714285714285
68,Salto,3545209,2020-04-20T00:00:00Z,1,0,0.5714285714285714,0.14285714285714285
69,Salto,3545209,2020-04-21T00:00:00Z,1,0,0.7142857142857143,0.14285714285714285
70,Salto,3545209,2020-04-22T00:00:00Z,0,0,0.5714285714285714,0.14285714285714285
71,Salto,3545209,2020-04-23T00:00:00Z,0,0,0.5714285714285714,0.14285714285714285
72,Salto,3545209,2020-04-24T00:00:00Z,0,0,0.42857142857142855,0.14285714285714285
73,Salto,3545209,2020-04-25T00:00:00Z,1,0,0.42857142857142855,0.0
74,Salto,3545209,2020-04-26T00:00:00Z,0,0,0.42857142857142855,0.0
75,Salto,3545209,2020-04-27T00:00:00Z,0,0,0.2857142857142857,0.0
76,Salto,3545209,2020-04-28T00:00:00Z,1,0,0.2857142857142857,0.0
77,Salto,3545209,2020-04-29T00:00:00Z,1,0,0.42857142857142855,0.0
78,Salto,3545209,2020-04-30T00:00:00Z,3,0,0.8571428571428571,0.0
79,Salto,3545209,2020-05-01T00:00:00Z,1,0,1.0,0.0
80,Salto,3545209,2020-05-02T00:00:00Z,0,0,0.8571428571428571,0.0
81,Salto,3545209,2020-05-03T00:00:00Z,0,0,0.8571428571428571,0.0
82,Salto,3545209,2020-05-04T00:00:00Z,0,0,0.8571428571428571,0.0
83,Salto,3545209,2020-05-05T00:00:00Z,4,0,1.2857142857142858,0.0
84,Salto,3545209,2020-05-06T00:00:00Z,4,0,1.7142857142857142,0.0
85,Salto,3545209,2020-05-07T00:00:00Z,0,0,1.2857142857142858,0.0
86,Salto,3545209,2020-05-08T00:00:00Z,3,0,1.5714285714285714,0.0
87,Salto,3545209,2020-05-09T00:00:00Z,0,0,1.5714285714285714,0.0
